"country","year","country_name","ISO","COWcode","Region_UN","Vdem_libdem_z","Vdem_libdem_m1","ChgDem","Vdem_regime_di","Vdem_polyarchy_z","Vdem_liberal_z","corruption_z","corruption_m1","swiid_gini","swiid_gini_m1","edu_year","edu_year_m1","DemYear_z","lg_imp_mdpgdp","lg_imp_imfgdp","lg_mdpgdp_lag1","lg_imfgdp_lag1"
"Saudi Arabia",2004,"Saudi Arabia","SAU",670,"Western Asia",-1.47611376244516,0.503214515455705,-1.97932827790086,0,-1.99427853831256,-1.98731458748521,0.474203673918746,NA,NA,35.5,7.5,4.4,NA,10.1051214203625,10.5588274695986,9.95284898207385,10.4853448335438
"Senegal",2004,"Senegal","SEN",433,"Western Africa",0.518040944503652,-1.47611376244516,1.99415470694881,1,0.670152742581354,0.419824973473752,0.659785467327824,0.474203673918746,42,NA,2.4,7.5,0.0954507153002735,7.52131798019924,7.71923270480158,7.52402141520612,7.66078497941653
"Serbia",2004,"Serbia","SRB",345,"Southern Europe",0.38830969033412,0.518040944503652,-0.129731254169532,1,0.431037114808824,0.58262668291059,0.798971757076962,0.659785467327824,34.8,42,10,2.4,-0.225659417246772,9.03860260872187,9.06139860164457,9.01176747459618,8.94588839935383
"Sierra Leone",2004,"Sierra Leone","SLE",451,"Western Africa",-0.264053187775528,0.38830969033412,-0.652362878109648,1,0.207103431656771,-0.47170819725179,0.98455355048604,0.798971757076962,42.2,34.8,2.6,10,-0.425104836140938,7.00306545878646,6.81769611130383,7.04577657687951,6.7711569060134
"Singapore",2004,"Singapore","SGP",830,"South-Eastern Asia",-0.441970336350887,-0.264053187775528,-0.177917148575359,0,-0.650676439400243,0.303538038161724,-2.26312717048078,0.98455355048604,39.2,42.2,10.2,2.6,NA,10.6199605583996,10.8508123669907,10.4586075351813,10.7430995968804
"Slovakia",2004,"Slovakia","SVK",317,"Eastern Europe",1.27418882594893,-0.441970336350887,1.71615916229981,1,1.21290726276345,1.01288834356509,0.195831094420471,-2.26312717048078,26.5,39.2,10.6,10.2,0.0478441161389995,9.63789307654835,9.69192812303322,9.62291349154373,9.61372380209766
"Slovenia",2004,"Slovenia","SVN",349,"Southern Europe",1.19264346618522,1.27418882594893,-0.0815453597637061,1,1.09524719195474,1.05552688651283,-0.732077651394236,0.195831094420471,23.6,26.5,12,10.6,0.087142550791442,10.0706531694409,10.0132315100959,10.0281799964934,9.94465171865702
"South Africa",2004,"South Africa","ZAF",560,"Southern Africa",0.792329881890663,1.19264346618522,-0.400313584294557,1,0.825767674941255,0.815200553534644,-0.0825414850778043,-0.732077651394236,59.4,23.6,8.8,12,0.0177783045501613,9.17243079890296,9.12002387635007,9.13237883050647,9.06109646885405
"South Korea",2004,"South Korea","KOR",732,"Eastern Asia",1.28901525499687,0.792329881890663,0.496685373106209,1,1.18254337352249,1.0594031176899,-0.0361460920332059,-0.0825414850778043,30.8,59.4,11.2,8.8,0.103417537999004,10.2187726324139,9.95009465728257,10.1674274980429,9.91941418416539
"Spain",2004,"Spain","ESP",230,"Southern Europe",1.5595975851219,1.28901525499687,0.270582330125024,1,1.39509059820919,1.16406135947073,-1.24242741734619,-0.0361460920332059,31.2,30.8,8.6,11.2,0.103417537999004,10.2477862254068,10.2503394788583,10.2299816007733,10.2071237257914
"Sri Lanka",2004,"Sri Lanka","LKA",780,"Southern Asia",-0.42714390730294,1.5595975851219,-1.98674149242484,1,0.0628749577622287,-0.564737745501412,0.427808280874148,-1.24242741734619,47.8,31.2,10.3,8.6,0.55541454602428,8.50228257868048,8.57629958329275,8.47324130388705,8.5051654377127
"Sudan",2004,"Sudan","SDN",625,"Northern Africa",-1.43534108256331,-0.42714390730294,-1.00819717526037,0,-1.33386394732176,-2.14624006574498,1.03094894353064,0.427808280874148,37.2,47.8,2.8,10.3,NA,7.56112158953024,8.3010928802182,7.51643330291563,8.24970870076511
"Suriname",2004,"Suriname","SUR",115,"South America",0.933180957846156,-1.43534108256331,2.36852204040946,1,0.886495453423168,0.923735026492536,0.0566446940559909,1.03094894353064,47.9,37.2,7.7,2.8,0.0926401742266118,9.20489899136357,9.20489899136357,9.11934107255643,9.11934107255643
"Sweden",2004,"Sweden","SWE",380,"Northern Europe",1.68562223202944,0.933180957846156,0.752441274183287,1,1.4178635151399,1.30360568184516,-2.21673155620549,0.0566446940559909,23.8,47.9,12.3,7.7,0.103417537999004,10.5589847856442,10.4576925163184,10.5136063226447,10.3927067812757
"Switzerland",2004,"Switzerland","CHE",225,"Western Europe",1.51511829797806,1.68562223202944,-0.170503934051385,1,1.26604406893512,1.28422452595982,-2.17033638439158,-2.21673155620549,27.7,23.8,11.9,12.3,0.103417537999004,10.6866582357437,10.6716335192489,10.6582235957652,10.626048531413
"Taiwan",2004,"Taiwan","TWN",713,"Eastern Asia",0.918354528798209,1.51511829797806,-0.596763769179848,1,0.837154133406614,1.01288834356509,-0.546495857985158,-2.17033638439158,30.3,27.7,NA,11.9,-0.0110326463234894,10.4398931999049,10.2141753699911,10.3927728400639,10.1118558461087
"Tajikistan",2004,"Tajikistan","TJK",702,"Central Asia",-1.28337018482185,0.918354528798209,-2.20172471362006,0,-1.1478851257209,-1.74698825450702,1.12373984023518,-0.546495857985158,43,30.3,10.5,NA,NA,7.58324752430336,7.2587722767178,7.46049030582534,7.14980513254279
"Tanzania",2004,"Tanzania","TZA",510,"Eastern Africa",-0.160268184439902,-1.28337018482185,1.12310200038195,0,-0.312878171594605,0.570997989379387,0.752576364032363,1.12373984023518,43.4,43,4.5,10.5,-0.119723941682376,7.21744343169653,7.32753433338675,7.1929342212158,7.25387372753774
"Thailand",2004,"Thailand","THA",800,"South-Eastern Asia",-0.0564831811042765,-0.160268184439902,0.103785003335626,1,0.040102040831512,0.299661806984657,0.381412887829549,0.752576364032363,43.1,43.4,6.8,4.5,0.575797708511632,9.09358181136599,9.17176621961073,9.02509454366498,9.09108427362678
"Togo",2004,"Togo","TGO",461,"Western Africa",-1.04244071279272,-0.0564831811042765,-0.985957531688445,0,-0.99986116567124,-1.05314287381193,NA,0.381412887829549,NA,43.1,4.2,6.8,-0.64421239512319,7.01571242048723,7.01962992461566,7.0057890192535,7.028374245127
"Trinidad & Tobago",2004,"Trinidad & Tobago","TTO",52,"Caribbean",0.792329881890663,-1.04244071279272,1.83477059468338,1,0.757448924149103,0.83845794059705,0.103040308331274,NA,41.7,NA,9.8,4.2,0.103417537999004,9.79495534571267,9.99743308387993,9.68626394373291,9.90523195693292
"Tunisia",2004,"Tunisia","TUN",616,"Northern Africa",-1.19811821779616,0.792329881890663,-1.99044809968682,0,-1.28831811346032,-1.31672659385252,-0.268123278486883,0.103040308331274,40.4,41.7,5.6,9.8,-0.480818086713193,9.04180337015285,8.91042314453978,9.0300168178449,8.8310912607269
"Turkey",2004,"Turkey","TUR",640,"Western Asia",0.380896475810147,-1.19811821779616,1.57901469360631,1,0.571470102548246,0.446958591713225,0.566994570623285,-0.268123278486883,42.2,40.4,6,5.6,0.181572641183388,9.35513311687772,9.45910724669273,9.24831030322781,9.35431809726564
"Uganda",2004,"Uganda","UGA",500,"Eastern Africa",-0.612474270402272,0.380896475810147,-0.993370746212419,0,-0.84045074715622,0.0825928610688728,0.845367260736903,0.566994570623285,44.5,42.2,4.4,6,NA,7.13409372119287,7.2065125783886,7.10906213568717,7.15539368443073
"Ukraine",2004,"Ukraine","UKR",369,"Eastern Europe",-0.590234626830352,-0.612474270402272,0.0222396435719199,0,-0.711404217882156,-0.0685801548367627,1.03094894353064,0.845367260736903,29,44.5,10.7,4.4,-0.277371870699539,8.74592112102435,8.70417964405179,8.6417090661138,8.55848580539775
"United Kingdom",2004,"UK","GBR",200,"Northern Europe",1.35573418571263,-0.590234626830352,1.94596881254298,1,1.18633885967761,1.15630889711659,-1.9383591979379,1.03094894353064,33.8,29,12.1,10.7,0.103417537999004,10.5001238327152,10.1849336941384,10.4731668190958,10.4377288745312
"United States",2004,"US","USA",2,"Northern America",1.27418882594893,1.35573418571263,-0.0815453597637061,1,1.11802010888546,1.13692774123125,-1.42800921075527,-1.9383591979379,36.5,33.8,12.8,12.1,0.103417537999004,10.7891747366121,10.6477645522345,10.761258944931,10.5912245938845
"Uruguay",2004,"Uruguay","URY",165,"South America",1.39650686559449,1.27418882594893,0.122318039645559,1,1.28881698586584,1.09816542946058,-0.824868437483433,-1.42800921075527,41.8,36.5,8,12.8,0.103417537999004,9.1951252061697,9.26011933765309,9.16795465547975,9.18755707702429
"Uzbekistan",2004,"Uzbekistan","UZB",704,"Central Asia",-1.4649939406592,1.39650686559449,-2.86150080625368,0,-1.45531950428558,-2.18112614633859,0.98455355048604,-0.824868437483433,NA,41.8,9.7,8,NA,8.32482129876878,8.05266665109276,8.28399930424853,7.9662402203345
"Venezuela",2004,"Venezuela","VEN",101,"South America",-0.771858382667697,-1.4649939406592,0.693135557991501,0,-0.293900740819007,-1.01050433086418,0.98455355048604,0.98455355048604,41.8,NA,7.2,9.7,0.725625448312126,9.05718919248201,9.39787614975463,8.81581520390635,9.22063395045225
"Vietnam",2004,"Vietnam","VNM",816,"South-Eastern Asia",-1.22406446863007,-0.771858382667697,-0.45220608596237,0,-1.48947887968166,-1.24695443266531,0.845367260736903,0.98455355048604,34.6,41.8,6.2,7.2,NA,7.99328232810159,8.16927563286283,7.92153563213355,8.07690517893364
"Yemen",2004,"Yemen","YEM",679,"Western Asia",-1.10545303624649,-1.22406446863007,0.118611432383573,0,-0.870814636397176,-1.39425121739387,0.9381580468261,0.845367260736903,36.9,34.6,1.7,6.2,NA,8.06683531441734,8.18362470387094,8.05642676752298,8.14691929550808
"Zambia",2004,"Zambia","ZMB",551,"Eastern Africa",-0.112082290034076,-1.10545303624649,0.993370746212419,0,-0.210400045406377,0.625265225858333,0.845367260736903,0.9381580468261,54.7,36.9,6.2,1.7,-0.419486356529802,7.2868764117507,7.6435579947643,7.26822302115957,7.57482589644706
"Zimbabwe",2004,"Zimbabwe","ZWE",552,"Eastern Africa",-1.12027946529444,-0.112082290034076,-1.00819717526037,0,-1.10233929185947,-1.2353257391341,0.98455355048604,0.845367260736903,47.4,54.7,6.8,6.2,NA,7.50273821075485,7.54799506568103,7.57967882309046,7.58929965158571
"Albania",2005,"Albania","ALB",339,"Southern Europe",0.0398886077073761,-1.12027946529444,1.16016807300182,1,-0.058580599201596,0.687284924691415,0.9381580468261,0.98455355048604,38.9,47.4,9.1,6.8,-0.288184227586768,8.77940359789435,8.76153281766718,8.71505995954565,8.67195849484553
"Algeria",2005,"Algeria","DZA",615,"Northern Africa",-1.04244071279272,0.0398886077073761,-1.0823293205001,0,-0.730381648657753,-1.34386021209199,0.752576364032363,0.9381580468261,35.8,38.9,6.9,9.1,NA,9.28683834294891,9.30875841570577,9.16072987142285,9.23466086898762
"Argentina",2005,"Argentina","ARG",160,"South America",0.75155720200881,-1.04244071279272,1.79399791480153,1,0.988973579611395,0.450834822890292,0.752576364032363,0.752576364032363,43.9,35.8,9.1,6.9,0.206835075998008,9.60454228780564,9.5408295892628,9.52251991602835,9.43570602036481
"Armenia",2005,"Armenia","ARM",371,"Western Asia",-0.82375088433551,0.75155720200881,-1.57530808634432,0,-0.700017759416797,-0.766301766708926,0.706180860372423,0.752576364032363,37.7,43.9,10.9,9.1,0.496138938356834,8.55101473989175,8.47019629164364,8.44095988541665,8.30103351398674
"Australia",2005,"Australia","AUS",900,"Australia and New Zealand",1.47063901083422,-0.82375088433551,2.29438989516973,1,1.26224858278,1.22995728948087,-2.0311499840271,0.706180860372423,31.8,37.7,11.2,10.9,0.206835075998008,10.6251735979025,10.4885139899414,10.5721114811634,10.4412003599008
"Austria",2005,"Austria","AUT",305,"Western Europe",1.27789543321091,1.47063901083422,-0.192743577623305,1,1.17115691505713,1.00125965003389,-1.98475436975182,-2.0311499840271,27,31.8,9.9,11.2,0.206835075998008,10.5361679113286,10.5143915475816,10.5144752032011,10.4683381856189
"Azerbaijan",2005,"Azerbaijan","AZE",373,"Western Asia",-1.33896929375165,1.27789543321091,-2.61686472696257,0,-1.24656776575401,-1.85939895864198,1.03094894353064,-1.98475436975182,30.1,27,10.7,9.9,NA,8.47762041629641,8.89428192998047,8.10319175228579,8.62728337015044
"Bangladesh",2005,"Bangladesh","BGD",771,"Southern Asia",-0.745912131833791,-1.33896929375165,0.593057161917862,0,-0.343242060835561,-0.956237094385237,1.26292612998432,1.03094894353064,35.1,30.1,4.5,10.7,0.417596600777504,7.33888813383888,7.55518677777575,7.2991214627108,7.47824397797856
"Belarus",2005,"Belarus","BLR",370,"Eastern Europe",-1.25001071946397,-0.745912131833791,-0.504098587630183,0,-1.20102193189258,-1.56868162036191,0.845367260736903,1.26292612998432,24,35.1,9.3,4.5,0.54064103165668,9.24019039394507,9.20926207024594,9.18604767940714,9.0815455512535
"Belgium",2005,"Belgium","BEL",211,"Western Europe",1.50770508345408,-1.25001071946397,2.75771580291806,1,1.31538538895167,1.1911949777102,-1.38161381771067,0.845367260736903,26.5,24,10.7,9.3,0.206835075998008,10.4711848823787,10.4576691435664,10.4534858113766,10.4095454378933
"Belize",2005,"Belize","BLZ",NA,"Central America",NA,1.50770508345408,NA,1,NA,NA,NA,-1.38161381771067,50.2,26.5,7.6,10.7,0.206835075998008,8.84730273424962,8.84730273424962,8.82880333828372,8.82880333828372
"Benin",2005,"Benin","BEN",434,"Western Africa",0.543987195337558,NA,NA,1,0.560083644082888,0.780314472941036,0.706180860372423,NA,45,50.2,2.8,7.6,0.188441786674196,7.51152464839087,7.65631206007236,7.48605261786314,7.63813557195833
"Bolivia",2005,"Bolivia","BOL",145,"South America",0.329003974142334,0.543987195337558,-0.214983221195225,1,0.852336078027092,-0.0918375418991682,0.891762653781501,0.706180860372423,50.9,45,7,2.8,0.211066287162708,8.18646442942209,8.32714868674011,8.12946976478423,8.27104043548706
"Bosnia & Herzegovina",2005,"Bosnia","BIH",346,"Southern Europe",0.147380218304988,0.329003974142334,-0.181623755837345,1,0.4651964902049,0.0670879363606025,0.706180860372423,0.891762653781501,39.1,50.9,7.4,7,0.0801815138571045,8.77647578934632,8.87886686687629,8.66768002469017,8.80699988819408
"Botswana",2005,"Botswana","BWA",571,"Southern Africa",0.781210060104703,0.147380218304988,0.633829841799715,1,0.749857951838864,0.908230101784266,-0.685682258349638,0.706180860372423,58,39.1,8.3,7.4,0.206835075998008,9.4020345350168,9.25162138519367,9.2897982933109,9.19520137796087
"Brazil",2005,"Brazil","BRA",140,"South America",1.2260029315431,0.781210060104703,0.444792871438396,1,1.20531629045321,0.96637356944028,0.335017384169608,-0.685682258349638,49.2,58,6.3,8.3,0.206835075998008,9.06404211435888,9.30510429928027,9.03181161342092,9.2370057298611
"Bulgaria",2005,"Bulgaria","BGR",355,"Eastern Europe",0.725610951174904,1.2260029315431,-0.500391980368196,1,0.670152742581354,0.896601408253063,0.195831094420471,0.335017384169608,33.1,49.2,10.2,6.3,0.193650112869871,9.31488055125011,9.3796994386093,9.25836834098676,9.27240754515687
"Burkina Faso",2005,"Burkina Faso","BFA",439,"Western Africa",-0.156561577177916,0.725610951174904,-0.882172528352819,1,0.00214717928031659,0.0593354740064674,0.474203673918746,0.195831094420471,44.8,33.1,1.3,10.2,-0.0275187199029534,7.1693500166706,7.14625279214123,7.13489085156588,7.06214730714766
"Burundi",2005,"Burundi","BDI",516,"Eastern Africa",-0.953482138505042,-0.156561577177916,-0.796920561327127,0,-0.950519845654686,-0.867083777312683,0.98455355048604,0.474203673918746,38.7,44.8,2.3,1.3,NA,6.91373735065968,6.42506269414341,6.93244789157251,6.38375240128858
"Cambodia",2005,"Cambodia","KHM",811,"South-Eastern Asia",-1.10174642898451,-0.953482138505042,-0.148264290479465,0,-0.813882344070383,-1.42526106681041,0.98455355048604,0.98455355048604,36.5,38.7,3.5,2.3,NA,7.53955882930103,7.46976314141837,7.37775890822787,7.33033340711979
"Cameroon",2005,"Cameroon","CMR",471,"Middle Africa",-1.01278785469683,-1.10174642898451,0.0889585742876793,0,-0.810086857915264,-1.22757327677997,1.03094894353064,0.98455355048604,44.4,36.5,5.1,3.5,NA,7.76811037852599,7.81451525181038,7.7510451179718,7.79093464824321
"Canada",2005,"Canada","CAN",20,"Northern America",1.26677561142495,-1.01278785469683,2.27956346612178,1,1.15597497043665,1.14855643476246,-1.84556796938734,1.03094894353064,31,44.4,12.2,5.1,0.206835075998008,10.624711855668,10.5820997966377,10.5767125986592,10.4190137496739
"Cape Verde",2005,"Cape Verde","CPV",402,"Western Africa",1.08885846284959,1.26677561142495,-0.177917148575359,1,0.909268370353885,1.15630889711659,NA,-1.84556796938734,50.3,31,4.3,12.2,0.193650112869871,8.36985260351753,8.39506626105226,8.38045666784277,8.32187297363507
"Chile",2005,"Chile","CHL",155,"South America",1.45210597452428,1.08885846284959,0.36324751167469,1,1.26983955509024,1.18731874653313,-1.33521842466607,NA,46.7,50.3,9.5,4.3,0.200446502130574,9.49619577708656,9.62305514927187,9.40252974796849,9.5467787379299
"China",2005,"China","CHN",710,"Eastern Asia",-1.39827500994344,1.45210597452428,-2.85038098446772,0,-1.69443513205811,-1.78187433510063,0.566994570623285,-1.33521842466607,42.2,46.7,6.9,9.5,NA,8.75431854025087,8.55998298420464,8.62962862074603,8.49949450821397
"Colombia",2005,"Colombia","COL",100,"South America",0.0806612875892291,-1.39827500994344,1.47893629753267,1,0.161557597795337,0.497349597015103,0.195831094420471,0.566994570623285,51.1,42.2,6.8,6.9,0.193650112869871,8.94741595065013,9.03241913226964,8.88737648537976,8.96925457044637
"Costa Rica",2005,"Costa Rica","CRI",94,"Central America",1.49658526166812,0.0806612875892291,1.41592397407889,1,1.31538538895167,1.19894744006433,0.103040308331274,0.195831094420471,44.8,51.1,7.9,6.8,0.206835075998008,9.2231578756868,9.18368994723963,9.19715381017201,9.12923481122973
"Côte d’Ivoire",2005,"Côte d’Ivoire","CIV",437,"Western Africa",-0.631007306712205,1.49658526166812,-2.12759256838033,0,-0.472288590109625,-0.475584428428858,1.17013528858745,0.103040308331274,49.4,44.8,3.7,7.9,-0.445181133901542,7.60837447438078,8.11798951029097,7.61283103040736,8.09139566971467
"Croatia",2005,"Croatia","HRV",344,"Southern Europe",0.681131664031064,-0.631007306712205,1.31213897074327,1,0.768835382614462,0.652398844097806,0.474203673918746,1.17013528858745,27.3,49.4,9.7,3.7,-0.052526818478579,9.72040570679576,9.78162703659698,9.68090634307809,9.71000418004819
"Cyprus",2005,"Cyprus","CYP",352,"Western Asia",0.940594172370129,0.681131664031064,0.259462508339065,1,1.01933746885235,0.811324322357577,-0.592891251029756,0.474203673918746,29.5,27.3,10.7,9.7,0.206835075998008,10.1295468489312,10.0119988062392,10.0856007542923,9.95083605298524
"Czechia",2005,"Czechia","CZE",316,"Eastern Europe",1.44469276000031,0.940594172370129,0.504098587630182,1,1.35713573665799,1.0710318112211,0.0566446940559909,-0.592891251029756,25.7,29.5,11.9,10.7,0.193650112869871,10.0559081652314,10.0328060296209,10.0166376504688,9.94023136033129
"Denmark",2005,"Denmark","DNK",390,"Northern Europe",1.65967598119554,1.44469276000031,0.214983221195225,1,1.38749962589895,1.32686306890756,-2.35591795656997,0.0566446940559909,23.4,25.7,12.8,11.9,0.206835075998008,10.5454730090001,10.5599693230868,10.5219381261924,10.5089073188744
