country,year,item,r,n,survey,cc_rank,y_claassen
Brazil,2006,church_amb,2,43.99974891,amb_combo,271,2006
Brazil,2006,church_amb,3,82.99952636,amb_combo,271,2006
Brazil,2006,church_amb,4,127.9992696,amb_combo,271,2006
Brazil,2006,church_amb,5,206.9988188,amb_combo,271,2006
Brazil,2006,church_amb,6,235.9986533,amb_combo,271,2006
Brazil,2006,church_amb,7,365.9979114,amb_combo,271,2006
Brazil,2007,church_lb,1,168.9999969,lb2007,271,NA
Brazil,2007,church_lb,2,130.9999976,lb2007,271,NA
Brazil,2007,church_lb,3,479.9999911,lb2007,271,NA
Brazil,2007,church_lb,4,423.9999921,lb2007,271,NA
Brazil,2006,strong_amb_1,1,140.9991954,amb_combo,271,2006
Brazil,2006,strong_amb_1,2,978.9944133,amb_combo,271,2006
Brazil,2006,threestate_amb,1,206.9988188,amb_combo,271,2006
Brazil,2006,threestate_amb,2,100.9994236,amb_combo,271,2006
Brazil,2006,threestate_amb,3,773.9955832,amb_combo,271,2006
Brazil,2007,threestate_lb,1,369.9999931,lb2007,271,NA
Brazil,2007,threestate_lb,2,311.9999942,lb2007,271,NA
Brazil,2007,threestate_lb,3,521.9999903,lb2007,271,NA
Brazil,2008,church_amb,1,49.99971467,amb_combo,271,NA
Brazil,2008,church_amb,2,58.99966332,amb_combo,271,NA
Brazil,2008,church_amb,3,115.999338,amb_combo,271,NA
Brazil,2008,church_amb,4,220.9987389,amb_combo,271,NA
Brazil,2008,church_amb,5,205.9988245,amb_combo,271,NA
Brazil,2008,church_amb,6,265.9984821,amb_combo,271,NA
Brazil,2008,church_amb,7,436.9975063,amb_combo,271,NA
Brazil,2008,church_lb,1,102.0192044,lb2008,271,NA
Brazil,2008,church_lb,2,111.0208989,lb2008,271,NA
Brazil,2008,church_lb,3,519.0977164,lb2008,271,NA
Brazil,2008,church_lb,4,472.0888673,lb2008,271,NA
Brazil,2008,strong_amb_1,1,188.9989215,amb_combo,271,NA
Brazil,2008,strong_amb_1,2,1161.993369,amb_combo,271,NA
Brazil,2008,threestate_amb,1,213.9987788,amb_combo,271,NA
Brazil,2008,threestate_amb,2,183.99895,amb_combo,271,NA
Brazil,2008,threestate_amb,3,865.9950582,amb_combo,271,NA
Brazil,2008,threestate_lb,1,372.0700395,lb2008,271,NA
Brazil,2008,threestate_lb,2,267.0502703,lb2008,271,NA
Brazil,2008,threestate_lb,3,565.1063772,lb2008,271,NA
Brazil,2009,church_lb,1,107,lb2009,271,NA
Brazil,2009,church_lb,2,130,lb2009,271,NA
Brazil,2009,church_lb,3,507,lb2009,271,NA
Brazil,2009,church_lb,4,460,lb2009,271,NA
Brazil,2009,threestate_lb,1,338,lb2009,271,NA
Brazil,2009,threestate_lb,2,203,lb2009,271,NA
Brazil,2009,threestate_lb,3,663.0000001,lb2009,271,NA
Brazil,2010,church_amb,1,98.96958313,amb_combo,271,NA
Brazil,2010,church_amb,2,65.09718154,amb_combo,271,NA
Brazil,2010,church_amb,3,154.4663753,amb_combo,271,NA
Brazil,2010,church_amb,4,288.7958028,amb_combo,271,NA
Brazil,2010,church_amb,5,429.656834,amb_combo,271,NA
Brazil,2010,church_amb,6,367.2335997,amb_combo,271,NA
Brazil,2010,church_amb,7,895.7575198,amb_combo,271,NA
Brazil,2010,church_lb,1,111,lb2010,271,NA
Brazil,2010,church_lb,2,119,lb2010,271,NA
Brazil,2010,church_lb,3,517.0000001,lb2010,271,NA
Brazil,2010,church_lb,4,457.0000001,lb2010,271,NA
Brazil,2010,strong_amb_1,1,271.0744303,amb_combo,271,NA
Brazil,2010,strong_amb_1,2,2074.372521,amb_combo,271,NA
Brazil,2010,threestate_amb,1,382.8779296,amb_combo,271,NA
Brazil,2010,threestate_amb,2,210.3403341,amb_combo,271,NA
Brazil,2010,threestate_amb,3,1634.807771,amb_combo,271,NA
Brazil,2010,threestate_lb,1,372.0000001,lb2010,271,NA
Brazil,2010,threestate_lb,2,185.0000001,lb2010,271,NA
Brazil,2010,threestate_lb,3,647.0000002,lb2010,271,NA
Brazil,2011,church_lb,1,111,lb2011,271,NA
Brazil,2011,church_lb,2,157.0000001,lb2011,271,NA
Brazil,2011,church_lb,3,562.0000002,lb2011,271,NA
Brazil,2011,church_lb,4,374.0000001,lb2011,271,NA
Brazil,2011,threestate_lb,1,393.0000001,lb2011,271,NA
Brazil,2011,threestate_lb,2,270.0000001,lb2011,271,NA
Brazil,2011,threestate_lb,3,541.0000002,lb2011,271,NA
Brazil,2012,church_amb,1,55.85296641,amb_combo,271,NA
Brazil,2012,church_amb,2,76.09061748,amb_combo,271,NA
Brazil,2012,church_amb,3,148.012881,amb_combo,271,NA
Brazil,2012,church_amb,4,181.5221096,amb_combo,271,NA
Brazil,2012,church_amb,5,248.6762576,amb_combo,271,NA
Brazil,2012,church_amb,6,229.6104079,amb_combo,271,NA
Brazil,2012,church_amb,7,485.5743147,amb_combo,271,NA
Brazil,2012,strong_amb_1,1,245.7964716,amb_combo,271,NA
Brazil,2012,strong_amb_1,2,1154.756793,amb_combo,271,NA
Brazil,2012,threestate_amb,1,256.3431347,amb_combo,271,NA
Brazil,2012,threestate_amb,2,214.3625948,amb_combo,271,NA
Brazil,2012,threestate_amb,3,899.2104183,amb_combo,271,NA
Brazil,2013,church_lb,1,135.044577,lb2013,271,NA
Brazil,2013,church_lb,2,93.03070857,lb2013,271,NA
Brazil,2013,church_lb,3,451.1489201,lb2013,271,NA
Brazil,2013,church_lb,4,525.1733548,lb2013,271,NA
Brazil,2013,strong_pew,1,313.9923697,pew2013,271,NA
Brazil,2013,strong_pew,2,645.9843019,pew2013,271,NA
Brazil,2013,threestate_lb,1,368.1215135,lb2013,271,NA
Brazil,2013,threestate_lb,2,252.0832103,lb2013,271,NA
Brazil,2013,threestate_lb,3,584.1928366,lb2013,271,NA
Brazil,2013,threestate_pew,1,200.9951156,pew2013,271,NA
Brazil,2013,threestate_pew,2,157.9961605,pew2013,271,NA
Brazil,2013,threestate_pew,3,600.9853954,pew2013,271,NA
Brazil,2014,army_wvs,1,225.204828,wvs_combo,271,NA
Brazil,2014,army_wvs,2,369.3425705,wvs_combo,271,NA
Brazil,2014,army_wvs,3,523.6140655,wvs_combo,271,NA
Brazil,2014,army_wvs,4,369.0715672,wvs_combo,271,NA
Brazil,2014,church_amb,1,102.6154873,amb_combo,271,NA
Brazil,2014,church_amb,2,87.50644679,amb_combo,271,NA
Brazil,2014,church_amb,3,149.9654165,amb_combo,271,NA
Brazil,2014,church_amb,4,228.9223086,amb_combo,271,NA
Brazil,2014,church_amb,5,265.0917464,amb_combo,271,NA
Brazil,2014,church_amb,6,217.7576894,amb_combo,271,NA
Brazil,2014,church_amb,7,414.1841533,amb_combo,271,NA
Brazil,2014,evdemoc_wvs,1,165.8316826,wvs_combo,271,NA
Brazil,2014,evdemoc_wvs,2,137.7898796,wvs_combo,271,NA
Brazil,2014,evdemoc_wvs,3,814.9022176,wvs_combo,271,NA
Brazil,2014,evdemoc_wvs,4,368.7092514,wvs_combo,271,NA
Brazil,2014,impdemoc_wvs,1,105.5969367,wvs_combo,271,NA
Brazil,2014,impdemoc_wvs,2,21.44576501,wvs_combo,271,NA
Brazil,2014,impdemoc_wvs,3,16.88958751,wvs_combo,271,NA
Brazil,2014,impdemoc_wvs,4,39.15129671,wvs_combo,271,NA
Brazil,2014,impdemoc_wvs,5,154.9732984,wvs_combo,271,NA
Brazil,2014,impdemoc_wvs,6,86.328001,wvs_combo,271,NA
Brazil,2014,impdemoc_wvs,7,82.99573979,wvs_combo,271,NA
Brazil,2014,impdemoc_wvs,8,135.6130502,wvs_combo,271,NA
Brazil,2014,impdemoc_wvs,9,119.1314348,wvs_combo,271,NA
Brazil,2014,impdemoc_wvs,10,725.107921,wvs_combo,271,NA
Brazil,2014,strong_wvs,1,402.6909452,wvs_combo,271,NA
Brazil,2014,strong_wvs,2,641.7012746,wvs_combo,271,NA
Brazil,2014,strong_wvs,3,286.0758275,wvs_combo,271,NA
Brazil,2014,strong_wvs,4,156.7649839,wvs_combo,271,NA
Brazil,2014,threestate_amb,1,293.3316658,amb_combo,271,NA
Brazil,2014,threestate_amb,2,214.932308,amb_combo,271,NA
Brazil,2014,threestate_amb,3,891.6953243,amb_combo,271,NA
Brazil,2015,church_lb,1,139.477365,lb2015,271,NA
Brazil,2015,church_lb,2,240.8242274,lb2015,271,NA
Brazil,2015,church_lb,3,586.00562,lb2015,271,NA
Brazil,2015,church_lb,4,287.9856386,lb2015,271,NA
Brazil,2015,threestate_lb,1,365.2500782,lb2015,271,NA
Brazil,2015,threestate_lb,2,206.7074618,lb2015,271,NA
Brazil,2015,threestate_lb,3,682.3353109,lb2015,271,NA
Brazil,2016,church_lb,1,183.057683,lb2016,271,NA
Brazil,2016,church_lb,2,176.0554765,lb2016,271,NA
Brazil,2016,church_lb,3,433.1364848,lb2016,271,NA
Brazil,2016,church_lb,4,412.1298655,lb2016,271,NA
Brazil,2016,threestate_lb,1,311.0980295,lb2016,271,NA
Brazil,2016,threestate_lb,2,503.1585494,lb2016,271,NA
Brazil,2016,threestate_lb,3,390.1229309,lb2016,271,NA
Brazil,2017,army_pew,1,141.3648866,pew2017,271,NA
Brazil,2017,army_pew,2,313.5723626,pew2017,271,NA
Brazil,2017,army_pew,3,384.0998583,pew2017,271,NA
Brazil,2017,army_pew,4,168.9628914,pew2017,271,NA
Brazil,2017,church_lb,1,158.5282517,lb2017,271,NA
Brazil,2017,church_lb,2,299.9996661,lb2017,271,NA
Brazil,2017,church_lb,3,610.0327659,lb2017,271,NA
Brazil,2017,church_lb,4,135.4513543,lb2017,271,NA
Brazil,2017,evdemoc_pew,1,153.2212748,pew2017,271,NA
Brazil,2017,evdemoc_pew,2,257.2084008,pew2017,271,NA
Brazil,2017,evdemoc_pew,3,516.5835145,pew2017,271,NA
Brazil,2017,evdemoc_pew,4,80.98680862,pew2017,271,NA
Brazil,2017,strong_pew.1,1,130.7524915,pew2017,271,NA
Brazil,2017,strong_pew.1,2,248.221031,pew2017,271,NA
Brazil,2017,strong_pew.1,3,419.2141838,pew2017,271,NA
Brazil,2017,strong_pew.1,4,209.8122925,pew2017,271,NA
Brazil,2017,threestate_lb,1,374.2470751,lb2017,271,NA
Brazil,2017,threestate_lb,2,317.0565033,lb2017,271,NA
Brazil,2017,threestate_lb,3,512.7084595,lb2017,271,NA
Japan,1995,army_wvs,1,149.123635,wvs_combo,270,NA
Japan,1995,army_wvs,2,18.01493577,wvs_combo,270,NA
Japan,1995,army_wvs,3,123.1020611,wvs_combo,270,NA
Japan,1995,army_wvs,4,764.6339407,wvs_combo,270,NA
Japan,1995,church_wvs,1,284.2356533,wvs_combo,270,NA
Japan,1995,church_wvs,2,58.04812638,wvs_combo,270,NA
Japan,1995,church_wvs,3,565.4688174,wvs_combo,270,NA
Japan,1995,church_wvs,4,147.1219755,wvs_combo,270,NA
Japan,1995,evdemoc_wvs,1,156.1294434,wvs_combo,270,NA
Japan,1995,evdemoc_wvs,2,67.05559427,wvs_combo,270,NA
Japan,1995,evdemoc_wvs,3,432.3584586,wvs_combo,270,NA
Japan,1995,evdemoc_wvs,4,399.3310763,wvs_combo,270,NA
Japan,1995,strong_wvs,1,263.2182283,wvs_combo,270,NA
Japan,1995,strong_wvs,2,211.1750805,wvs_combo,270,NA
Japan,1995,strong_wvs,3,260.215739,wvs_combo,270,NA
Japan,1995,strong_wvs,4,320.2655249,wvs_combo,270,NA
Japan,2000,army_wvs,1,159.1319327,wvs_combo,270,NA
Japan,2000,army_wvs,2,13.01078695,wvs_combo,270,NA
Japan,2000,army_wvs,3,130.1078695,wvs_combo,270,NA
Japan,2000,army_wvs,4,1060.879551,wvs_combo,270,NA
Japan,2000,church_wvs,1,401.3327359,wvs_combo,270,NA
Japan,2000,church_wvs,2,67.05559427,wvs_combo,270,NA
Japan,2000,church_wvs,3,730.6057286,wvs_combo,270,NA
Japan,2000,church_wvs,4,164.1360815,wvs_combo,270,NA
Japan,2000,evdemoc_wvs,1,193.1601447,wvs_combo,270,NA
Japan,2000,evdemoc_wvs,2,80.06638122,wvs_combo,270,NA
Japan,2000,evdemoc_wvs,3,598.4961996,wvs_combo,270,NA
Japan,2000,evdemoc_wvs,4,491.4074147,wvs_combo,270,NA
Japan,2000,strong_wvs,1,266.2207176,wvs_combo,270,NA
Japan,2000,strong_wvs,2,246.2041223,wvs_combo,270,NA
Japan,2000,strong_wvs,3,349.2895881,wvs_combo,270,NA
Japan,2000,strong_wvs,4,501.4157124,wvs_combo,270,NA
Japan,2003,army_asiab,1,4,asiab2003,270,NA
Japan,2003,army_asiab,2,87,asiab2003,270,NA
Japan,2003,army_asiab,3,750,asiab2003,270,NA
Japan,2003,army_asianb,1,8.838524139,asianb1,270,NA
Japan,2003,army_asianb,2,11.20812846,asianb1,270,NA
Japan,2003,army_asianb,3,125.0091259,asianb1,270,NA
Japan,2003,army_asianb,4,1213.397386,asianb1,270,NA
Japan,2003,democextent_asianb,2,1.959672773,asianb1,270,NA
Japan,2003,democextent_asianb,3,2.429594305,asianb1,270,NA
Japan,2003,democextent_asianb,4,5.988999954,asianb1,270,NA
Japan,2003,democextent_asianb,5,28.53523517,asianb1,270,NA
Japan,2003,democextent_asianb,6,65.76901786,asianb1,270,NA
Japan,2003,democextent_asianb,7,129.7883279,asianb1,270,NA
Japan,2003,democextent_asianb,8,385.0157099,asianb1,270,NA
Japan,2003,democextent_asianb,9,312.6477939,asianb1,270,NA
Japan,2003,democextent_asianb,10,342.4828121,asianb1,270,NA
Japan,2003,democsuit_asianb,1,2.219629365,asianb1,270,NA
Japan,2003,democsuit_asianb,2,5.099148542,asianb1,270,NA
Japan,2003,democsuit_asianb,3,14.01765933,asianb1,270,NA
Japan,2003,democsuit_asianb,4,30.46491296,asianb1,270,NA
Japan,2003,democsuit_asianb,5,88.98514122,asianb1,270,NA
Japan,2003,democsuit_asianb,6,185.8189719,asianb1,270,NA
Japan,2003,democsuit_asianb,7,201.4063691,asianb1,270,NA
Japan,2003,democsuit_asianb,8,342.1628655,asianb1,270,NA
Japan,2003,democsuit_asianb,9,155.6140155,asianb1,270,NA
Japan,2003,democsuit_asianb,10,196.867127,asianb1,270,NA
Japan,2003,evdemoc_asiab,1,53,asiab2003,270,NA
Japan,2003,evdemoc_asiab,2,521,asiab2003,270,NA
Japan,2003,evdemoc_asiab,3,264,asiab2003,270,NA
Japan,2003,party_asianb,1,73.7876789,asianb1,270,NA
Japan,2003,party_asianb,2,225.5923305,asianb1,270,NA
Japan,2003,party_asianb,3,441.6762487,asianb1,270,NA
Japan,2003,party_asianb,4,505.0056739,asianb1,270,NA
Japan,2003,strong_asiab,1,101,asiab2003,270,NA
Japan,2003,strong_asiab,2,359,asiab2003,270,NA
Japan,2003,strong_asiab,3,383,asiab2003,270,NA
Japan,2003,strong_asianb,1,18.73687131,asianb1,270,NA
Japan,2003,strong_asianb,2,163.7426582,asianb1,270,NA
Japan,2003,strong_asianb,3,382.2861657,asianb1,270,NA
Japan,2003,strong_asianb,4,738.8766221,asianb1,270,NA
Japan,2003,threestate_asianb,1,134.3975582,asianb1,270,NA
Japan,2003,threestate_asianb,2,143.8559789,asianb1,270,NA
Japan,2003,threestate_asianb,3,953.680754,asianb1,270,NA
Japan,2004,army_asiab,1,94.77657875,asiab2004,270,NA
Japan,2004,army_asiab,2,89.68106377,asiab2004,270,NA
Japan,2004,army_asiab,3,656.3023303,asiab2004,270,NA
Japan,2004,church_cses,1,258.5087806,cses_combo,270,NA
Japan,2004,church_cses,2,99.05692901,cses_combo,270,NA
Japan,2004,church_cses,3,1370.866621,cses_combo,270,NA
Japan,2004,church_cses,4,248.5756275,cses_combo,270,NA
Japan,2004,evdemoc_asiab,1,122.2923597,asiab2004,270,NA
Japan,2004,evdemoc_asiab,2,482.0357177,asiab2004,270,NA
Japan,2004,evdemoc_asiab,3,236.4318954,asiab2004,270,NA
Japan,2004,strong_asiab,1,193.6295695,asiab2004,270,NA
Japan,2004,strong_asiab,2,302.6735902,asiab2004,270,NA
Japan,2004,strong_asiab,3,344.4568131,asiab2004,270,NA
Japan,2005,army_wvs,1,115.095423,wvs_combo,270,NA
Japan,2005,army_wvs,2,22.01825484,wvs_combo,270,NA
Japan,2005,army_wvs,3,132.109529,wvs_combo,270,NA
Japan,2005,army_wvs,4,827.6862159,wvs_combo,270,NA
Japan,2005,evdemoc_wvs,1,154.1277838,wvs_combo,270,NA
Japan,2005,evdemoc_wvs,2,89.07384911,wvs_combo,270,NA
Japan,2005,evdemoc_wvs,3,511.42401,wvs_combo,270,NA
Japan,2005,evdemoc_wvs,4,342.2837797,wvs_combo,270,NA
Japan,2005,impdemoc_wvs,1,83.06887052,wvs_combo,270,NA
Japan,2005,impdemoc_wvs,2,1.000829765,wvs_combo,270,NA
Japan,2005,impdemoc_wvs,3,6.004978592,wvs_combo,270,NA
Japan,2005,impdemoc_wvs,4,6.004978592,wvs_combo,270,NA
Japan,2005,impdemoc_wvs,5,28.02323343,wvs_combo,270,NA
Japan,2005,impdemoc_wvs,6,79.06555146,wvs_combo,270,NA
Japan,2005,impdemoc_wvs,7,109.0904444,wvs_combo,270,NA
Japan,2005,impdemoc_wvs,8,218.1808888,wvs_combo,270,NA
Japan,2005,impdemoc_wvs,9,163.1352517,wvs_combo,270,NA
Japan,2005,impdemoc_wvs,10,403.3343954,wvs_combo,270,NA
Japan,2005,strong_wvs,1,191.1584852,wvs_combo,270,NA
Japan,2005,strong_wvs,2,185.1535066,wvs_combo,270,NA
Japan,2005,strong_wvs,3,333.2763118,wvs_combo,270,NA
Japan,2005,strong_wvs,4,387.3211192,wvs_combo,270,NA
Japan,2006,army_asiab,1,6,asiab2006,270,NA
Japan,2006,army_asiab,2,125,asiab2006,270,NA
Japan,2006,army_asiab,3,779,asiab2006,270,NA
Japan,2006,evdemoc_asiab,1,53,asiab2006,270,NA
Japan,2006,evdemoc_asiab,2,581,asiab2006,270,NA
Japan,2006,evdemoc_asiab,3,265,asiab2006,270,NA
Japan,2006,strong_asiab,1,58,asiab2006,270,NA
Japan,2006,strong_asiab,2,399,asiab2006,270,NA
Japan,2006,strong_asiab,3,433,asiab2006,270,NA
Japan,2010,army_wvs,1,405.3360549,wvs_combo,270,NA
Japan,2010,army_wvs,2,45.03733944,wvs_combo,270,NA
Japan,2010,army_wvs,3,301.2497593,wvs_combo,270,NA
Japan,2010,army_wvs,4,1693.403963,wvs_combo,270,NA
Japan,2010,evdemoc_wvs,1,487.4040957,wvs_combo,270,NA
Japan,2010,evdemoc_wvs,2,197.1634638,wvs_combo,270,NA
Japan,2010,evdemoc_wvs,3,1069.887019,wvs_combo,270,NA
Japan,2010,evdemoc_wvs,4,690.572538,wvs_combo,270,NA
Japan,2010,impdemoc_wvs,1,301.2497593,wvs_combo,270,NA
Japan,2010,impdemoc_wvs,2,15.01244648,wvs_combo,270,NA
Japan,2010,impdemoc_wvs,3,25.02074413,wvs_combo,270,NA
Japan,2010,impdemoc_wvs,4,21.01742507,wvs_combo,270,NA
Japan,2010,impdemoc_wvs,5,188.1559959,wvs_combo,270,NA
Japan,2010,impdemoc_wvs,6,133.1103588,wvs_combo,270,NA
Japan,2010,impdemoc_wvs,7,186.1543363,wvs_combo,270,NA
Japan,2010,impdemoc_wvs,8,399.3310763,wvs_combo,270,NA
Japan,2010,impdemoc_wvs,9,293.2431212,wvs_combo,270,NA
Japan,2010,impdemoc_wvs,10,882.731853,wvs_combo,270,NA
Japan,2010,strong_wvs,1,633.5252414,wvs_combo,270,NA
Japan,2010,strong_wvs,2,538.4464137,wvs_combo,270,NA
Japan,2010,strong_wvs,3,580.4812638,wvs_combo,270,NA
Japan,2010,strong_wvs,4,692.5741976,wvs_combo,270,NA
Japan,2011,army_asianb,1,28.15481687,asianb3,270,NA
Japan,2011,army_asianb,2,61.27400956,asianb3,270,NA
Japan,2011,army_asianb,3,294.089223,asianb3,270,NA
Japan,2011,army_asianb,4,1495.628311,asianb3,270,NA
Japan,2011,church_asianb,1,68.19010571,asianb3,270,NA
Japan,2011,church_asianb,2,119.7555577,asianb3,270,NA
Japan,2011,church_asianb,3,1404.948382,asianb3,270,NA
Japan,2011,church_asianb,4,287.5334444,asianb3,270,NA
Japan,2011,democextent_asianb,1,87.08676204,asianb3,270,NA
Japan,2011,democextent_asianb,2,43.42827956,asianb3,270,NA
Japan,2011,democextent_asianb,3,124.7199335,asianb3,270,NA
Japan,2011,democextent_asianb,4,153.3651827,asianb3,270,NA
Japan,2011,democextent_asianb,5,332.2728797,asianb3,270,NA
Japan,2011,democextent_asianb,6,239.6612478,asianb3,270,NA
Japan,2011,democextent_asianb,7,302.8569512,asianb3,270,NA
Japan,2011,democextent_asianb,8,327.4186009,asianb3,270,NA
Japan,2011,democextent_asianb,9,162.0628492,asianb3,270,NA
Japan,2011,democextent_asianb,10,100.2783897,asianb3,270,NA
Japan,2011,democsuit_asianb,1,57.16038363,asianb3,270,NA
Japan,2011,democsuit_asianb,2,6.735937346,asianb3,270,NA
Japan,2011,democsuit_asianb,3,51.97581373,asianb3,270,NA
Japan,2011,democsuit_asianb,4,97.3458048,asianb3,270,NA
Japan,2011,democsuit_asianb,5,317.1495493,asianb3,270,NA
Japan,2011,democsuit_asianb,6,269.4174762,asianb3,270,NA
Japan,2011,democsuit_asianb,7,325.7771541,asianb3,270,NA
Japan,2011,democsuit_asianb,8,408.419999,asianb3,270,NA
Japan,2011,democsuit_asianb,9,177.3563295,asianb3,270,NA
Japan,2011,democsuit_asianb,10,168.268319,asianb3,270,NA
Japan,2011,party_asianb,1,43.91871185,asianb3,270,NA
Japan,2011,party_asianb,2,137.5011995,asianb3,270,NA
Japan,2011,party_asianb,3,704.0105453,asianb3,270,NA
Japan,2011,party_asianb,4,994.1963276,asianb3,270,NA
Japan,2011,strong_asianb,1,79.61017185,asianb3,270,NA
Japan,2011,strong_asianb,2,268.7068498,asianb3,270,NA
Japan,2011,strong_asianb,3,716.8118289,asianb3,270,NA
Japan,2011,strong_asianb,4,814.4979337,asianb3,270,NA
Japan,2011,threestate_asianb,1,426.045535,asianb3,270,NA
Japan,2011,threestate_asianb,2,293.7289054,asianb3,270,NA
Japan,2011,threestate_asianb,3,1157.410191,asianb3,270,NA
Japan,2015,impdemoc_pew,1,73.16290697,pew2015,270,NA
Japan,2015,impdemoc_pew,2,98.2305122,pew2015,270,NA
Japan,2015,impdemoc_pew,3,229.9934431,pew2015,270,NA
Japan,2015,impdemoc_pew,4,598.5926324,pew2015,270,NA
Japan,2017,army_pew,1,75.69934876,pew2017,270,NA
Japan,2017,army_pew,2,135.8018783,pew2017,270,NA
Japan,2017,army_pew,3,298.2177686,pew2017,270,NA
Japan,2017,army_pew,4,499.2810032,pew2017,270,NA
Japan,2017,evdemoc_pew,1,72.9770137,pew2017,270,NA
Japan,2017,evdemoc_pew,2,151.1977804,pew2017,270,NA
Japan,2017,evdemoc_pew,3,558.8315831,pew2017,270,NA
Japan,2017,evdemoc_pew,4,225.9936216,pew2017,270,NA
Japan,2017,strong_pew.1,1,137.3622963,pew2017,270,NA
Japan,2017,strong_pew.1,2,251.8973635,pew2017,270,NA
Japan,2017,strong_pew.1,3,326.9193228,pew2017,270,NA
Japan,2017,strong_pew.1,4,292.8210163,pew2017,270,NA
Venezuela,1995,threestate_lb,1,324.2138009,lb1995,248,NA
Venezuela,1995,threestate_lb,2,156.1397753,lb1995,248,NA
Venezuela,1995,threestate_lb,3,713.0714577,lb1995,248,NA
Venezuela,1996,army_wvs,1,195.1618042,wvs_combo,248,NA
Venezuela,1996,army_wvs,2,169.1402303,wvs_combo,248,NA
Venezuela,1996,army_wvs,3,383.3178001,wvs_combo,248,NA
Venezuela,1996,army_wvs,4,453.3758837,wvs_combo,248,NA
Venezuela,1996,church_wvs,1,87.07218958,wvs_combo,248,NA
Venezuela,1996,church_wvs,2,110.0912742,wvs_combo,248,NA
Venezuela,1996,church_wvs,3,443.367586,wvs_combo,248,NA
Venezuela,1996,church_wvs,4,560.4646685,wvs_combo,248,NA
Venezuela,1996,evdemoc_wvs,1,99.08214676,wvs_combo,248,NA
Venezuela,1996,evdemoc_wvs,2,86.07135981,wvs_combo,248,NA
Venezuela,1996,evdemoc_wvs,3,439.3642669,wvs_combo,248,NA
Venezuela,1996,evdemoc_wvs,4,576.4779448,wvs_combo,248,NA
Venezuela,1996,strong_wvs,1,234.1941651,wvs_combo,248,NA
Venezuela,1996,strong_wvs,2,168.1394006,wvs_combo,248,NA
Venezuela,1996,strong_wvs,3,462.3833515,wvs_combo,248,NA
Venezuela,1996,strong_wvs,4,336.2788011,wvs_combo,248,NA
Venezuela,1996,threestate_lb,1,368.9999488,lb1996,248,NA
Venezuela,1996,threestate_lb,2,197.9999725,lb1996,248,NA
Venezuela,1996,threestate_lb,3,932.9998706,lb1996,248,NA
Venezuela,1997,threestate_lb,1,250.9964934,lb1997,248,NA
Venezuela,1997,threestate_lb,2,179.9974853,lb1997,248,NA
