"","ISO","year","dependence","wdi_pop","country","country_name","COWcode","Region_UN","muslism_prop_2010","muslism_prop_1990","dependence_pc","dependence_pc_di","dependence_pc_di_m1","lg_imp_mdpgdp","lg_imp_imfgdp","lg_mdpgdp_lag1","lg_imfgdp_lag1","mdprgdp_grwth_r","imfgdp_grwth_r","mdprgdp_grwth","imfgdp_grwth","imfgdp_grwth_lag1","mdprgdp_grwth_lag1","imfgdp_grwth_rlag1","mdprgdp_grwth_rlag1","firstyear","regime","country_text_id","Vdem_polyarchy","Vdem_libdem","Vdem_region","Vdem_regime","Vdem_liberal","Vdem_corruption","liberal_sd","polyarchy_sd","libdem_sd","corr_sd","Vdem_libdem_m1","Vdem_libdem_m2","Region_libdem","Chgdem","upchgdem","downchgdem","Region_libdem_m1"
"4048","DEU",2014,0.099093477,80982500,"Germany","Germany",255,"Western Europe",5.8,3.154858919,45.62065499,0,0,10.73722242,10.64183616,10.70459187,10.71727957,0.001091575,-0.007039418,0.011656398,-0.075443408,-0.013794218,0.002144513,-0.001285446,0.000200865,1988,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4049","GHA",2014,16.74620452,27224472,"Ghana","Ghana",452,"Western Africa",15.8,15.19635759,607.3848379,0,0,8.196161139,8.591244469,8.19836439,8.567263081,0.002098023,0.002799189,0.017227882,0.023981388,0.06358764,0.048681563,0.007477665,0.00596383,1999,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4050","GRC",2014,0.175264919,10892413,"Greece","Greece",350,"Southern Europe",5.3,2.490979516,42.8294882,0,0,10.10385366,10.1723569,10.11888115,10.13998668,0.001016186,0.003192334,0.010166072,0.03237022,-0.008310126,-0.02566475,-0.000818869,-0.002558847,1988,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4051","GTM",2014,3.199287705,15306316,"Guatemala","Guatemala",90,"Central America",1,0.011049583,220.7508516,0,0,8.839276691,8.966531367,8.808219665,8.921994625,0.002493384,0.004991792,0.022013923,0.044536742,0.034078767,0.016983351,0.003834281,0.001927309,1996,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4052","GIN",2014,17.5648979,11150977,"Guinea","Guinea",438,"Western Africa",84.4,66.76339829,289.1182194,0,0,7.406103381,7.570355633,7.288927695,7.539052311,-0.002149456,0.004152156,-0.015603153,0.031303321,0.033631751,0.017033769,0.004480995,0.002352054,2013,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4053","GUY",2014,19.53201365,763380,"Guyana","Guyana",110,"South America",6.4,9.013747984,1422.85006,1,1,8.893532565,8.893532565,8.842313361,8.842313361,0.005792512,0.005792512,0.051219203,0.051219203,0.061146946,0.061146946,0.00696342,0.00696342,2006,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4054","HTI",2014,1.205249096,10549008,"Haiti","Haiti",41,"Caribbean",1,0.028417499,19.94687253,0,0,7.411556288,7.467221333,7.401231264,7.43537331,0.002087946,0.004283312,0.01555779,0.031848022,0.044439845,0.028270434,0.006012751,0.003808506,2006,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4055","HND",2014,2.717473314,8955589,"Honduras","Honduras",91,"Central America",1,0.121082404,116.09046,0,0,8.359837381,8.388532376,8.345930262,8.357752544,0.001525502,0.003682788,0.012852807,0.030779832,0.026829467,0.00947248,0.003220468,0.001125556,1996,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4056","HUN",2014,0.401013137,9866468,"Hungary","Hungary",310,"Eastern Europe",1,0.163871406,91.29465088,0,0,10.03302347,10.15471062,9.990398925,10.09258392,0.0042532,0.006155678,0.042354475,0.062126701,0.039588107,0.02370971,0.003937941,0.002386591,1990,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4057","ISL",2014,0.000349275,327386,"Iceland","Iceland",395,"Northern Europe",1,0.392424635,0.137555161,0,0,10.58108953,10.73028524,10.56276766,10.70244609,0.000752511,0.002601195,0.007940579,0.027839151,0.04845168,0.033705083,0.004547748,0.003204392,1999,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4058","IND",2014,2.801732694,1295604184,"India","India",750,"Southern Asia",14.4,11.55107805,148.8280407,0,0,8.577723691,8.497150887,8.527539483,8.746688152,0.006294336,-0.028529343,0.053822961,-0.249537265,0.248608572,0.047514876,0.029254677,0.005587685,1995,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4059","IDN",2014,5.149349386,255129004,"Indonesia","Indonesia",850,"South-Eastern Asia",87.2,85.26382191,500.5167603,0,0,9.181940897,9.197085708,9.147507063,9.379699439,0.00426023,-0.019469039,0.039109718,-0.182613731,0.149139418,0.044034921,0.016157137,0.004819852,2001,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4060","IRN",2014,27.18999779,77465753,"Iran","Iran",630,"Southern Asia",99,100.2479907,4149.465562,1,1,9.633055833,9.6330128,9.670546159,9.325592296,0.00154359,0.032965252,0.014966224,0.307420504,-0.3877463,-0.030129882,-0.039918952,-0.003097916,2000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4061","IRQ",2014,45.70811163,34411951,"Iraq","Iraq",645,"Western Asia",99,99.6376796,5891.318508,1,1,9.464129513,9.677464375,9.488956472,9.688918053,-0.002768384,-0.001182142,-0.026257524,-0.011453677,0.051944188,0.039214633,0.005390093,0.004151643,2004,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4062","IRL",2014,0.08906663,4657740,"Ireland","Ireland",205,"Northern Europe",1.1,0.426867131,46.11157589,0,0,10.85460474,10.85135857,10.78232561,10.75850388,0.007144837,0.008630818,0.077123634,0.092854686,0.025556397,0.00844704,0.002381116,0.000783158,1988,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4063","ISR",2014,0.29599655,8215700,"Israel","Israel",666,"Western Asia",18.6,13.60515021,93.10275494,0,0,10.35628144,10.42751844,10.32957195,10.39129197,0.001364573,0.003486233,0.014078962,0.036226469,0.040539351,0.024761194,0.003916561,0.002405699,2003,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4064","ITA",2014,0.139856958,60789140,"Italy","Italy",325,"Southern Europe",3.7,1.512714204,48.07023496,0,0,10.44496846,10.29395908,10.44819273,10.43076874,-0.000772523,-0.013115972,-0.008039726,-0.136809668,-0.014048082,-0.02900653,-0.001344981,-0.002779438,1988,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4065","JAM",2014,1.195960687,2875136,"Jamaica","Jamaica",51,"Caribbean",1,0.123971758,84.86537034,0,0,8.867286524,9.041349453,8.867286524,9.022986777,-0.000193268,0.0020351,-0.001711596,0.018362676,0.013609881,-0.005117282,0.001510635,-0.000577493,2006,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4066","JPN",2014,0.030066099,127276000,"Japan","Japan",740,"Eastern Asia",1,0.095517942,10.68849802,0,0,10.47869544,10.61619203,10.47711895,10.6218944,0.000478162,-0.00053685,0.005021207,-0.005702368,0.065568825,0.021520557,0.00621133,0.002053579,1995,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4067","JOR",2014,1.022728979,8920049,"Jordan","Jordan",663,"Western Asia",97.2,88.30894952,120.0786095,0,0,9.370842269,9.099753984,9.363576348,9.093862758,0.000325383,0.000647824,0.003042026,0.005891227,-0.011105453,-0.003042026,-0.001219714,-0.000325277,2001,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4068","KAZ",2014,18.38538778,17288285,"Kazakhstan","Kazakhstan",705,"Central Asia",70.4,51.3273795,4301.813033,1,1,10.06040583,10.12319601,10.05899446,10.0784415,0.003008587,0.004440618,0.030233078,0.044754507,0.061265875,0.046093962,0.006116083,0.00460809,2005,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4069","KEN",2014,2.916812918,46699981,"Kenya","Kenya",501,"Eastern Africa",9.7,5.926343308,87.03769746,0,0,8.001019961,7.960649106,7.964503364,7.915725259,0.003816778,0.005675266,0.030368103,0.044923847,0.048337261,0.031680884,0.006144004,0.003997691,2002,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4070","XKX",2014,1.241260102,1812771,"Kosovo","Kosovo",347,"Southern Europe",93.8,104.9946294,74.86039673,0,0,8.704668113,9.269670642,8.580167991,8.931820637,-0.067463311,0.037825435,-0.669016735,0.337850004,-0.364361901,0.647385514,-0.039194788,0.069841419,2004,TRUE,"XKX",0.589,0.364,1,2,0.557,0.668,0.052,0.058,0.043,0.061,0.304,0.338,0.415728813559322,0.06,0.06,0,0.413508474576271
"4071","KWT",2014,55.20545005,3690941,"Kuwait","Kuwait",690,"Western Asia",74.1,93.82707565,38217.62896,1,1,11.14516068,11.24727833,11.2329999,11.26956879,-0.003312841,-0.001977934,-0.037198734,-0.022290461,-0.022821653,-0.046030052,-0.002020976,-0.004082604,2005,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4072","KGZ",2014,7.382784102,5835500,"Kyrgyzstan","Kyrgyzstan",703,"Central Asia",88,55.77063217,426.2081262,0,0,8.660947155,8.11988596,8.380227336,8.082167533,0.003506211,0.00466687,0.029500664,0.037718428,0.101182405,0.094113292,0.012677934,0.011312078,2003,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4073","LVA",2014,1.040971542,1993782,"Latvia","Latvia",367,"Northern Europe",1,0.112648513,228.4307951,0,0,9.996249033,10.07207346,9.941024156,10.02533528,0.003070952,0.004662006,0.030432877,0.046738177,0.051102655,0.036630796,0.005123467,0.003710092,1995,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4074","LBN",2014,0.00228955,6262410,"Lebanon","Lebanon",660,"Western Asia",61.3,63.6450944,0.300320259,0,0,9.481664378,9.487792909,9.590624415,9.502278904,-0.011982177,-0.001524476,-0.115262137,-0.014485995,-0.0108832,-0.080374768,-0.001144015,-0.008286195,2002,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4075","LSO",2014,5.45913291,2043437,"Lesotho","Lesotho",570,"Southern Africa",1,0.058694161,157.2776191,0,0,7.965892735,7.974157591,7.895808377,7.935285631,0.004163988,0.004898621,0.032676365,0.03887196,0.048434619,0.041082547,0.006141186,0.00526275,2000,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4076","LBR",2014,33.1397713,4359505,"Liberia","Liberia",450,"Western Africa",12,15.02953882,270.4205338,0,0,6.704414355,7.196868828,6.717804695,7.197475132,-0.002636968,-8.42e-05,-0.017937701,-0.000606304,0.075236015,0.053635216,0.010563534,0.007947418,2008,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4077","LBY",2014,42.17659015,6362037,"Libya","Libya",620,"Northern Africa",96.6,96.4238647,4106.312817,1,1,9.183585635,8.864757811,9.497472293,9.608390449,-0.033049495,-0.07739409,-0.313886658,-0.743632637,-0.447415434,-0.803649788,-0.044493245,-0.078015752,2014,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4078","LTU",2014,0.446911419,2932367,"Lithuania","Lithuania",368,"Northern Europe",1,0.189299802,109.9580855,0,0,10.11066431,10.22498609,10.06002111,10.16357466,0.00429231,0.006042306,0.042971071,0.061411429,0.062480631,0.044572171,0.006185531,0.004472153,1991,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4079","LUX",2014,0.045927263,556319,"Luxembourg","Luxembourg",212,"Western Europe",2.3,0.785648815,30.65644835,0,0,11.10870958,11.48696029,10.93878723,11.45011298,0.002863306,0.003218074,0.031169296,0.036847315,0.030176234,0.016023292,0.002642417,0.001474118,1988,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4080","MDG",2014,10.33833653,23589887,"Madagascar","Madagascar",580,"Eastern Africa",3,0.913900802,132.5374743,0,0,7.156176637,7.434315504,7.183111702,7.410137585,0.000925739,0.003262816,0.006669161,0.024177919,0.013007133,-0.004451046,0.001758403,-0.000617463,2005,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4081","MWI",2014,9.547878963,16289540,"Malawi","Malawi",553,"Eastern Africa",13,16.07740975,92.0415532,0,0,6.871091295,7.095716475,6.938284484,7.049975918,0.003195849,0.006488044,0.022392337,0.045740557,0.039709397,0.017359961,0.005664463,0.002483779,1999,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4082","MYS",2014,8.689601908,29866559,"Malaysia","Malaysia",820,"South-Eastern Asia",63.7,49.19626503,1854.274151,1,1,9.968291663,10.17475245,9.959489743,10.11148719,0.004375961,0.006256772,0.043500485,0.063265267,0.049569254,0.03061813,0.004926422,0.003089568,2003,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4083","MLI",2014,11.29798796,16934220,"Mali","Mali",432,"Western Africa",94.4,95.90631288,171.0515377,0,0,7.322510434,7.585326688,7.275172319,7.530462172,0.005783042,0.007285677,0.042068618,0.054864516,0.010131822,-0.003459014,0.001347258,-0.000475274,2001,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4084","MLT",2014,0,434558,"Malta","Malta",338,"Southern Europe",1,0.282350284,0,0,0,10.1266711,10.46010533,10.09439713,10.37752209,0.006950285,0.007957896,0.070427869,0.082583241,0.050624677,0.034817418,0.004902215,0.003447859,1999,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4085","MUS",2014,0.001259368,1260934,"Mauritius","Mauritius",590,"Eastern Africa",17.3,16.24518902,0.223613294,0,0,9.784478766,9.866954879,9.740027003,9.81368554,0.002957963,0.005428067,0.028867045,0.053269339,0.048241103,0.024442803,0.00493998,0.002510906,2012,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4086","MEX",2014,4.98136598,120355128,"Mexico","Mexico",70,"Central America",1,0.071476961,773.6559503,0,0,9.650593306,9.597419926,9.639326675,9.750726114,0.001155466,-0.015722541,0.011161963,-0.153306187,0.164835296,0.00261822,0.017195616,0.000271107,1995,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4087","MDA",2014,0.305651736,2856950,"Moldova","Moldova",359,"Eastern Europe",1,0.134721095,16.91476705,0,0,8.61866616,8.923911765,8.56712556,8.856168733,0.006629965,0.007649248,0.057004679,0.067743032,0.104239196,0.100025207,0.011910424,0.011770427,1996,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4088","MNG",2014,25.66946206,2940108,"Mongolia","Mongolia",712,"Eastern Asia",3.2,9.66053078,2832.625139,1,1,9.308827319,9.386056046,9.313618721,9.311854918,0.0066243,0.007968458,0.06196375,0.074201128,0.10758633,0.095544075,0.011688743,0.010319647,2003,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4089","MNE",2014,0.830384118,621810,"Montenegro","Montenegro",341,"Southern Europe",18.7,15.50203505,140.3598275,0,0,9.7352464,9.643075355,9.702411219,9.608037224,0.002370235,0.003646752,0.022954148,0.035038131,0.05130826,0.040850527,0.00536881,0.004236075,1996,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4090","MAR",2014,2.069183675,34192347,"Morocco","Morocco",600,"Northern Africa",99,99.0024695,151.5470124,0,0,8.898911906,8.938168176,8.915969311,8.907521849,0.001661568,0.0034405,0.014851758,0.030646327,0.047594349,0.033906078,0.005371867,0.003807749,2001,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4091","MOZ",2014,13.30234524,26286163,"Mozambique","Mozambique",541,"Eastern Africa",18,13.55940869,163.2197761,0,0,7.112327445,7.163336323,7.022868086,7.101620536,0.006840736,0.008690381,0.047328968,0.061715787,0.057012027,0.044496724,0.008093002,0.006473005,2002,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4092","MMR",2014,8.002151041,52280807,"Myanmar (Burma)","Myanmar",775,"South-eastern Asia",4,1.582186649,439.5581567,0,0,8.611229833,8.433991563,8.51559191,8.345072158,0.00791657,0.010655319,0.066458016,0.088919405,0.08491719,0.070220698,0.010280339,0.008435345,2015,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4093","NAM",2014,2.634501301,2273430,"Namibia","Namibia",565,"Southern Africa",1,0.279153189,302.5461294,0,0,9.348710041,9.262475651,9.160309438,9.205893537,0.004622624,0.006146292,0.041981336,0.056582114,0.054571402,0.03589179,0.005963226,0.003967776,1999,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4094","NPL",2014,0.977153967,26906926,"Nepal","Nepal",790,"Southern Asia",4.6,3.639156862,25.12262849,0,0,7.852050207,7.83187475,7.792348924,7.754966406,0.005722951,0.009917302,0.044339118,0.076908343,0.060518551,0.025362094,0.007865223,0.003284295,2005,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4095","NLD",2014,0.800249809,16865008,"Netherlands","Netherlands",210,"Western Europe",6,2.300770959,382.0952762,0,0,10.77367152,10.80156372,10.79197534,10.77268367,0.000981035,0.002680859,0.010483444,0.028880047,0.013173435,-0.004857423,0.001224353,-0.000454348,1988,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4096","NZL",2014,1.546959827,4509700,"New Zealand","New Zealand",920,"Australia and New Zealand",1.2,0.210222836,511.9044762,0,0,10.40701662,10.49139001,10.39537498,10.45695158,0.001014397,0.003293353,0.01055371,0.034438431,0.031503063,0.009594518,0.003021747,0.000923053,1998,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4097","NIC",2014,4.417154467,6142733,"Nicaragua","Nicaragua",93,"Central America",1,0.023961083,199.8320681,0,0,8.417151837,8.506763643,8.372167419,8.454842697,0.004075458,0.006140971,0.034306447,0.051920946,0.052240997,0.033924403,0.006217241,0.00404638,1996,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4098","NER",2014,10.79874977,19240157,"Niger","Niger",436,"Western Africa",98.4,97.1894544,96.43283547,0,0,6.794586581,7.14443676,6.755768922,7.101535045,0.005106399,0.006041189,0.03462099,0.042901715,0.032480505,0.018349139,0.004594745,0.002713738,2013,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4099","NGA",2014,10.31554276,176404902,"Nigeria","Nigeria",475,"Western Africa",48.8,48.6301949,570.5526699,0,0,8.61812391,8.253021082,8.588955558,8.645449788,0.00423674,-0.045391358,0.036387596,-0.392428706,0.043162199,0.027755959,0.005017526,0.003242205,1995,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4100","MKD",2014,3.007552207,2077775,"North Macedonia","North Macedonia",343,"Southern Europe",39.3,22.09166488,394.2900943,0,0,9.481130577,9.503936747,9.427143868,9.450757681,0.003578927,0.005626963,0.033476999,0.053179066,0.045335136,0.026509057,0.004820106,0.002842059,1998,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4101","NOR",2014,7.83065354,5137232,"Norway","Norway",385,"Northern Europe",3.7,1.273142609,5939.237484,1,1,11.23646025,11.12302372,11.28845604,11.09646069,0.000683417,0.002393829,0.007729023,0.02656303,0.015588828,-0.002154989,0.001406823,-0.000190513,1992,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4102","PAK",2014,2.189683375,195306825,"Pakistan","Pakistan",770,"Southern Asia",96.4,104.3243557,106.7689614,0,0,8.492080491,8.422461498,8.450198323,8.385312885,0.003639813,0.0044302,0.030778102,0.037148613,0.032525289,0.02890624,0.003893944,0.003430173,1997,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4103","PSE",2014,0,4173398,"Palestinian Territories","Palestine",NA,"Western Asia",97.6,106.7105843,0,0,0,8.381373468,8.536634911,8.500453867,7.710747891,-0.002699027,0.107108549,-0.023017127,0.825887021,-0.976230084,0,-0.112378561,0,2003,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4104","PAN",2014,0.301831086,3901315,"Panama","Panama",95,"Central America",1,4.411264183,60.1760637,0,0,9.900332581,9.959797317,9.954370763,9.909067926,0.004580485,0.005119492,0.04512276,0.050729391,0.067099378,0.05013202,0.006817679,0.005115013,1996,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4105","PRY",2014,1.510450959,6599526,"Paraguay","Paraguay",150,"South America",1,0.023677522,124.0080237,0,0,9.013108202,9.348565464,8.963288276,9.296377019,0.003775123,0.005613848,0.033975605,0.052188444,0.084482459,0.119002614,0.009171019,0.013399892,1995,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4106","PER",2014,7.431386015,30090359,"Peru","Peru",135,"South America",1,0.004530743,814.5542211,0,0,9.302098797,9.431649129,9.285726099,9.400224218,0.001469757,0.003342996,0.013681582,0.031424911,0.065110312,0.046468229,0.006974774,0.005016938,1995,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4107","PHL",2014,2.535432369,100513138,"Philippines","Philippines",840,"South-Eastern Asia",5.5,4.640104331,167.1357018,0,0,8.793612072,8.843319241,8.762958921,8.781809455,0.005011988,0.007004227,0.043981399,0.061509786,0.068727799,0.052009184,0.007887886,0.005962147,1996,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4108","POL",2014,0.938248474,38011735,"Poland","Poland",290,"Eastern Europe",1,0.015743576,228.5197984,0,0,10.1005335,10.14309354,10.0701454,10.09136157,0.003296184,0.005126362,0.033033412,0.051731975,0.031819472,0.014408053,0.003163113,0.001439753,1991,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4109","PRT",2014,0.291123136,10401062,"Portugal","Portugal",235,"Southern Europe",1,0.100168102,77.77936823,0,0,10.19305535,10.21470188,10.16052999,10.18307849,0.001418362,0.003105484,0.014309818,0.031623385,0.013608112,-0.005880665,0.001338134,-0.000582541,1988,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4110","ROU",2014,1.44561737,19908979,"Romania","Romania",360,"Eastern Europe",1,0.198260181,284.6854286,0,0,9.888018522,9.907403782,9.847921987,9.851780238,0.002998563,0.00564604,0.029376804,0.055623544,0.055645603,0.045807798,0.005680363,0.004697681,1990,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4111","RUS",2014,13.27559098,143819666,"Russia","Russia",365,"Eastern Europe",10,9.214066797,3159.325141,1,1,10.07735682,10.15444158,10.08083844,10.16357466,0.000664315,-0.000898609,0.006706326,-0.009133079,-0.061873555,0.012169188,-0.006050938,0.00120691,1994,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4112","RWA",2014,6.355689108,11083635,"Rwanda","Rwanda",517,"Eastern Africa",1.8,2.332319277,101.6274688,0,0,7.377133713,7.473725164,7.349230825,7.420452795,0.00523947,0.007179126,0.038502705,0.053272369,0.038938085,0.014911135,0.005275081,0.002033242,2007,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4113","STP",2014,3.036643093,195727,"São Tomé & Príncipe","S<e3>o Tom<e9> & Pr<ed>ncipe",403,"Middle Africa",1,0.838862838,105.9484775,0,0,8.157370441,8.004354237,8.104401308,7.941376024,0.005816835,0.007930391,0.047150749,0.062978213,0.043698335,0.029706671,0.005533061,0.003678296,Inf,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4114","SAU",2014,41.2438309,30916994,"Saudi Arabia","Saudi Arabia",670,"Western Asia",93,99.15124538,19312.01138,1,1,10.75415117,10.86252526,10.78116219,10.9595457,0.001262938,-0.008852597,0.013664834,-0.097020443,0.111231361,0.002763539,0.010253331,0.000255478,2003,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4115","SEN",2014,3.687548397,14174731,"Senegal","Senegal",433,"Western Africa",96.4,94.1497603,86.80488927,0,0,7.763871288,8.02806635,7.723120092,7.973740741,0.00230078,0.006813064,0.017691548,0.054325609,0.017219036,0.010119682,0.002164141,0.001317795,2002,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4116","SRB",2014,1.410854426,7130576,"Serbia","Serbia",345,"Southern Europe",4.1,5.431057211,188.871082,0,0,9.502039366,9.577169495,9.499046919,9.570159111,-0.001317465,0.000732525,-0.012455817,0.007010384,0.050766921,0.030223392,0.005333,0.003207012,1996,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
